customer_id,name,grade
40418,Melinda Rahimah,customer
40423,Syahrini Anggraini,vip
40424,Patricia Zulaika,customer
40426,Yessi Yuniar,vvip
40432,Ani Kuswandari,vip
40434,Wani Haryanti,vip
40435,Omar Sitompul,vvip
40436,Cinta Zulaika,vvip
40438,Alika Pratiwi,customer
40440,Restu Mayasari,vip
40441,Radika Winarno,vvip
40442,Lanjar Hidayat,vvip
40444,Murti Simanjuntak,vvip
40445,Eli Laksita,customer
40446,Gilda Namaga,vvip
40447,Lukman Saptono,vip
40449,Padmi Wahyuni,customer
40450,Nabila Yulianti,vip
40451,Samiah Laksmiwati,vip
40452,Luwar Hutagalung,vip
40453,Asmadi Ramadan,vvip
40454,Wani Mayasari,vip
40455,Cici Nuraini,vvip
40456,Samiah Namaga,vvip
40458,Cinthia Mulyani,customer
40460,Puspa Rahimah,customer
40461,Daliman Pradana,customer
40462,Aurora Handayani,vip
40463,Rusman Mandala,customer
40465,Budi Prabowo,customer
40467,Cici Wahyuni,vvip
40468,Zaenab Puspita,vip
40470,Jatmiko Januar,vip
40472,Rina Utami,vvip
40473,Bagus Winarno,customer
40476,Tugiman Anggriawan,customer
40479,Talia Yulianti,vip
40480,Natalia Nasyidah,customer
40482,Kemal Manullang,customer
40483,Gasti Oktaviani,vip
40484,Ella Rahimah,customer
40485,Tirta Tampubolon,customer
40486,Jumari Mandala,vip
40488,Warta Siregar,vip
40489,Elisa Handayani,customer
40490,Purwanto Natsir,vvip
40492,Hesti Mardhiyah,vip
40493,Najwa Laksita,vip
40496,Rahmi Yuniar,customer
40497,Pangestu Saragih,vvip
40498,Ida Yuniar,vvip
40505,Carla Hartati,vip
40506,Titi Usamah,vvip
40507,Kawaya Prasetya,vip
40510,Cemani Sihotang,customer
40511,Tiara Wulandari,customer
40512,Maman Wahyudin,vvip
40515,Bella Wijayanti,vvip
40516,Ifa Palastri,vvip
40518,Jati Siregar,vvip
40519,Ozy Kusumo,customer
40520,Iriana Pertiwi,customer
40521,Putri Utami,customer
40529,Zahra Pudjiastuti,customer
40530,Malika Astuti,vip
40531,Ika Handayani,customer
40535,Jessica Mayasari,customer
40537,Zulaikha Usada,vip
40539,Yance Laksita,vvip
40543,Dina Suartini,customer
40544,Warsita Saragih,vvip
40549,Bakiman Hutagalung,customer
40560,Kenari Suryono,vvip
40561,Ghaliyati Susanti,vip
40563,Tirtayasa Nainggolan,customer
40564,Devi Suartini,vvip
40565,Shakila Wastuti,vip
40566,Vera Sudiati,vip
40567,Gilang Adriansyah,vip
40569,Kamaria Wijayanti,customer
40573,Yani Usada,vip
40575,Putri Hariyah,vip
40576,Melinda Wahyuni,customer
40577,Karimah Lailasari,vvip
40579,Salimah Yolanda,customer
40580,Hesti Puspita,customer
40581,Jessica Susanti,customer
40585,Ivan Sihombing,vvip
40592,Restu Pudjiastuti,vip
40593,Sakti Natsir,customer
40594,Puji Halimah,vip
40595,Damar Megantara,vvip
40598,Balangga Sirait,vip
40599,Zelaya Wulandari,customer
40600,Qori Puspita,vip
40601,Halim Napitupulu,customer
40602,Edison Siregar,customer
40604,Padma Melani,vvip
40606,Olivia Safitri,vvip
40610,Michelle Mayasari,vip
40612,Azalea Yolanda,customer
40613,Kamaria Winarsih,vip
40615,Patricia Yuliarti,vvip
40616,Tiara Mayasari,vip
40619,Mila Hasanah,customer
40620,Zaenab Andriani,vvip
40621,Hasna Permata,vip
40622,Shakila Maryati,vvip
40623,Galang Adriansyah,customer
40624,Puspa Susanti,vvip
40625,Ira Rahayu,vip
40626,Gandewa Waluyo,vip
40627,Murti Prasasta,customer
40628,Salwa Aryani,vvip
40629,Qori Permata,customer
40632,Yuliana Winarsih,customer
40637,Titin Rahimah,vvip
40639,Panji Saptono,vvip
40640,Bella Pratiwi,customer
40642,Laswi Waskita,vip
40646,Elisa Riyanti,vip
40648,Adika Sihotang,vip
40649,Qori Mardhiyah,customer
40650,Rika Mayasari,customer
40652,Ratna Rahimah,customer
40653,Dadi Firgantoro,vip
40656,Cakrajiya Siregar,vvip
40658,Widya Permata,vip
40661,Shania Melani,vip
40665,Julia Mandasari,customer
40666,Nyana Marbun,vip
40667,Ida Pudjiastuti,vvip
40671,Danuja Thamrin,customer
40676,Cornelia Pudjiastuti,customer
40677,Lili Safitri,vip
40680,Luthfi Narpati,customer
40683,Kunthara Sihombing,customer
40685,Bakianto Prakasa,vvip
40686,Eko Iswahyudi,vvip
40687,Zulaikha Hariyah,vvip
40688,Zelaya Padmasari,customer
40694,Kadir Sinaga,vip
40696,Cagak Setiawan,vvip
40697,Dina Andriani,vip
40700,Latika Kuswandari,vip
40701,Kenes Mahendra,customer
40702,Rizki Budiyanto,vip
40705,Eva Usada,vip
40706,Syahrini Kusmawati,customer
40708,Zulfa Purwanti,customer
40710,Ade Mayasari,vvip
40716,Ciaobella Namaga,vvip
40717,Padmi Widiastuti,vip
40718,Gangsar Megantara,vip
40724,Sadina Pratiwi,vip
40726,Zaenab Yuliarti,vvip
40727,Gilda Yuniar,vip
40728,Dartono Mandala,customer
40730,Umi Wastuti,vvip
40732,Eka Purwanti,vvip
40734,Belinda Puspita,customer
40735,Cayadi Simbolon,customer
40736,Chelsea Melani,vvip
40738,Jarwadi Narpati,vvip
40739,Septi Hariyah,vip
40740,Vino Narpati,vip
40741,Tedi Zulkarnain,vip
40747,Diah Pertiwi,vip
40750,Cindy Laksita,vip
40752,Samiah Suartini,customer
40753,Lamar Maheswara,customer
40754,Tania Andriani,customer
40757,Kasiyah Puspita,vip
40758,Lidya Rahmawati,customer
40759,Lembah Latupono,vip
40760,Daniswara Irawan,customer
40761,Lembah Nainggolan,customer
40762,Umi Widiastuti,vip
40766,Lintang Usada,vvip
40767,Pranata Tampubolon,vip
40769,Wakiman Samosir,vvip
40775,Nadine Yuliarti,vip
40777,Galang Simbolon,vip
40778,Ida Suryatmi,customer
40780,Mursinin Prabowo,vvip
40783,Lalita Puspita,vip
40786,Citra Puspita,vvip
40787,Almira Padmasari,vip
40788,Ellis Mandasari,customer
40789,Ratih Hasanah,vip
40792,Maimunah Novitasari,vip
40794,Suci Pudjiastuti,vvip
40796,Jaiman Nababan,vip
40797,Yunita Wastuti,customer
40799,Anastasia Sudiati,vvip
40800,Ami Pertiwi,customer
40801,Maman Sitompul,customer
40802,Emong Januar,vvip
40805,Saadat Permadi,vip
40808,Wulan Suryatmi,customer
40812,Jabal Mahendra,vip
40813,Cornelia Pudjiastuti,customer
40814,Shania Hasanah,vvip
40815,Rangga Sitorus,vip
40819,Juli Zulaika,vip
40821,Hasan Saputra,customer
40824,Safina Yuliarti,vip
40826,Gadang Dabukke,vip
40829,Samsul Natsir,customer
40833,Kenes Utama,vip
40834,Nadia Laksmiwati,vip
40835,Daryani Waluyo,vvip
40841,Siti Mulyani,customer
40843,Ridwan Widodo,vvip
40845,Martani Jailani,customer
40846,Yulia Mandasari,customer
40849,Betania Anggraini,vvip
40850,Puji Laksita,vvip
40851,Jaiman Budiyanto,customer
40853,Yuni Kuswandari,customer
40854,Ozy Sihombing,customer
40855,Unjani Wijayanti,vip
40856,Latika Kusmawati,vvip
40859,Darman Nugroho,vip
40860,Dimaz Kusumo,vvip
40861,Kenes Simanjuntak,vvip
40864,Anggabaya Mahendra,vip
40866,Wani Mayasari,vip
40867,Michelle Pudjiastuti,vvip
40869,Jefri Maulana,vip
40870,Gangsa Sitorus,customer
40871,Cakrabuana Hutagalung,vvip
40877,Rahmi Susanti,vvip
40879,Setya Salahudin,vvip
40880,Carla Hastuti,vvip
40881,Iriana Suryatmi,vvip
40882,Nugraha Suwarno,vvip
40883,Eka Farida,vip
40885,Bancar Ramadan,vvip
40888,Karja Waluyo,vip
40891,Puji Mandasari,vip
40893,Genta Pertiwi,vvip
40894,Melinda Permata,vip
40897,Gasti Winarsih,vip
40898,Malik Prakasa,customer
40899,Cindy Oktaviani,vvip
40900,Kayun Halim,vvip
40902,Laras Haryanti,customer
40904,Kamila Widiastuti,vvip
40907,Zamira Zulaika,customer
40908,Empluk Ramadan,vip
40909,Dewi Wulandari,customer
40912,Vivi Winarsih,vvip
40915,Zamira Nurdiyanti,customer
40916,Kayla Namaga,vvip
40917,Galak Firgantoro,vvip
40919,Nurul Aryani,vvip
40921,Najwa Mayasari,customer
40925,Betania Susanti,vip
40927,Siska Pudjiastuti,vip
40928,Limar Irawan,vip
40930,Kemal Tampubolon,customer
40931,Prima Wasita,vip
40933,Novi Nurdiyanti,customer
40936,Cornelia Prastuti,vvip
40937,Warji Mandala,customer
40947,Sari Maryati,customer
40948,Balidin Kusumo,customer
40950,Opung Prabowo,vip
40951,Usyi Oktaviani,vip
40953,Lili Andriani,vip
40954,Dewi Wulandari,vip
40956,Safina Aryani,vip
40959,Kartika Mardhiyah,vvip
40960,Ophelia Hastuti,vvip
40961,Almira Maryati,vvip
40964,Kadir Firmansyah,customer
40965,Elma Fujiati,vip
40967,Zelda Permata,vip
40968,Restu Melani,customer
40969,Kasiyah Susanti,customer
40970,Heru Hidayanto,customer
40971,Harja Gunawan,vip
40973,Putri Susanti,vip
40974,Prabowo Prasetyo,vvip
40975,Agnes Anggraini,vvip
40976,Karman Maulana,vip
40978,Gawati Zulaika,customer
40981,Catur Saragih,vip
40982,Danang Setiawan,vip
40983,Novi Hasanah,vvip
40984,Halim Sirait,vip
40986,Cici Lailasari,customer
40990,Anastasia Uyainah,vvip
40991,Putri Palastri,customer
40993,Luhung Saputra,vvip
40995,Banara Rajata,customer
40996,Yulia Winarsih,customer
40997,Danang Prasetya,vvip
40999,Zaenab Riyanti,vvip
41000,Prabawa Waskita,customer
41002,Kurnia Gunawan,customer
41006,Johan Hidayanto,vip
41011,Ajeng Haryanti,customer
41012,Ilsa Farida,vvip
41013,Nadine Andriani,vip
41014,Yulia Palastri,vip
41015,Salsabila Widiastuti,vip
41016,Adika Zulkarnain,vvip
41017,Cindy Yulianti,vip
41021,Mila Palastri,vvip
41023,Sari Oktaviani,customer
41024,Vivi Fujiati,vvip
41026,Eli Padmasari,customer
41028,Ika Pratiwi,customer
41029,Imam Mahendra,vvip
41030,Sakura Aryani,vvip
41033,Ella Wijayanti,vvip
41034,Taufan Prakasa,vvip
41036,Cindy Utami,vip
41037,Victoria Astuti,customer
41040,Sidiq Pradipta,vip
41046,Ayu Rahmawati,vip
41047,Maman Saragih,vvip
41049,Jane Fujiati,vvip
41050,Lala Puspasari,customer
41054,Kenzie Prasasta,vvip
41055,Tari Laksita,vvip
41056,Jane Laksita,customer
41058,Victoria Kusmawati,vip
41059,Dian Maryati,customer
41061,Vega Halim,vvip
41062,Puput Anggraini,vvip
41063,Sabar Habibi,customer
41064,Salman Nababan,vvip
41066,Lili Aryani,vip
41067,Maria Laksita,vip
41068,Dewi Suryatmi,vip
41069,Indah Yuniar,vip
41075,Zelda Mardhiyah,customer
41077,Raina Pertiwi,vip
41078,Kani Rahayu,vvip
41079,Devi Yuliarti,customer
41080,Queen Usamah,customer
41082,Tari Winarsih,vvip
41083,Najwa Melani,customer
41084,Latika Maryati,customer
41085,Elvin Siregar,customer
41087,Dinda Puspasari,customer
41088,Najam Ramadan,vip
41091,Warsa Rajata,customer
41093,Intan Laksita,vvip
41095,Raharja Zulkarnain,vip
41098,Farah Nuraini,vvip
41100,Sari Pratiwi,vvip
41102,Langgeng Saputra,vip
41103,Maida Puspasari,vvip
41108,Vicky Mandasari,customer
41109,Omar Saragih,vvip
41110,Winda Uyainah,vvip
41111,Upik Ramadan,vvip
41112,Melinda Mardhiyah,vip
41114,Nugraha Permadi,customer
41118,Wani Hariyah,vip
41120,Paris Andriani,vvip
41121,Nadine Pertiwi,vvip
41123,Mala Oktaviani,vip
41125,Ayu Utami,vvip
41126,Chelsea Purnawati,customer
41127,Cemplunk Samosir,vvip
41131,Sakura Haryanti,vip
41133,Ghani Ardianto,customer
41134,Ella Wulandari,vvip
41136,Zahra Usada,vip
41138,Tina Maryati,vip
41143,Juli Puspasari,customer
41145,Rahmi Sudiati,customer
41151,Ami Wijayanti,customer
41152,Ulva Usamah,vip
41153,Puspa Palastri,vip
41154,Febi Oktaviani,customer
41156,Ilsa Mulyani,vip
41157,Caraka Januar,customer
41159,Ikhsan Samosir,vip
41161,Puput Rahmawati,customer
41163,Kamal Saputra,vip
41165,Paris Hartati,vip
41168,Restu Kusmawati,vvip
41170,Warsa Sihombing,vvip
41171,Edi Pranowo,customer
41172,Bahuwarna Wasita,vip
41173,Ajeng Padmasari,vip
41174,Adikara Pangestu,vvip
41175,Lala Agustina,vvip
41177,Heryanto Tarihoran,customer
41181,Ella Hariyah,vvip
41182,Umi Agustina,vvip
41184,Wardaya Siregar,customer
41185,Hana Mandasari,customer
41189,Faizah Mardhiyah,vip
41190,Carla Suryatmi,vip
41193,Galuh Marpaung,customer
41194,Paris Oktaviani,vvip
41195,Amelia Usada,customer
41196,Raisa Mardhiyah,vvip
41198,Ajiman Thamrin,vvip
41199,Gandi Saptono,vip
41200,Karma Wibisono,vip
41201,Liman Gunawan,customer
41203,Makuta Latupono,vvip
41204,Daryani Budiyanto,customer
41206,Amelia Susanti,vip
41209,Faizah Rahmawati,vvip
41210,Usyi Astuti,vvip
41213,Karta Putra,vvip
41214,Karsa Adriansyah,vvip
41216,Mala Wijayanti,customer
41217,Cager Budiyanto,vvip
41218,Chelsea Maryati,vip
41219,Elisa Lestari,customer
41220,Galar Habibi,vip
41224,Rika Oktaviani,vvip
41227,Cahyono Waluyo,customer
41228,Rahmi Laksita,vip
41229,Maimunah Mardhiyah,vip
41233,Gaman Santoso,vip
41234,Titi Anggraini,vip
41236,Carla Usamah,vip
41237,Dina Halimah,vip
41238,Putri Mayasari,vvip
41239,Galak Jailani,vvip
41241,Farah Andriani,vip
41242,Titi Andriani,customer
41245,Virman Prabowo,customer
41248,Indah Uyainah,vvip
41249,Hadi Kusumo,vvip
41250,Tantri Agustina,vip
41251,Pia Utami,vvip
41253,Winda Puspita,vip
41256,Natalia Mandasari,vip
41257,Sadina Wijayanti,vip
41259,Usyi Mayasari,vvip
41260,Ganep Siregar,vvip
41261,Janet Palastri,vvip
41262,Vino Kurniawan,vvip
41264,Zamira Susanti,vvip
41265,Zizi Yuliarti,customer
41266,Panca Samosir,customer
41267,Keisha Agustina,vvip
41268,Aswani Latupono,vvip
41271,Hafshah Lailasari,vvip
41272,Cagak Siregar,vvip
41273,Calista Lailasari,vip
41275,Zamira Yuliarti,customer
41276,Winda Farida,vip
41279,Eva Puspita,vip
41284,Rina Kuswandari,customer
41286,Sari Usada,customer
41288,Gaduh Iswahyudi,vip
41289,Siska Padmasari,vvip
41290,Sarah Fujiati,customer
41292,Rachel Maryati,vip
41293,Novi Nasyidah,customer
41295,Cayadi Maheswara,vip
41296,Slamet Latupono,vip
41297,Laksana Nababan,vvip
41298,Kamaria Riyanti,vip
41301,Aurora Nurdiyanti,customer
41303,Putri Novitasari,vip
41304,Maras Pratama,vip
41305,Tiara Hasanah,customer
41306,Lintang Hasanah,customer
41309,Balangga Hutapea,customer
41311,Nadine Hartati,customer
41312,Salwa Haryanti,customer
41313,Jono Prakasa,vvip
41314,Gawati Rahayu,vvip
41316,Hilda Pudjiastuti,vvip
41319,Azalea Hartati,vvip
41321,Violet Mayasari,vip
41322,Umar Prakasa,customer
41323,Natalia Utami,vvip
41326,Rama Hutasoit,vvip
41327,Zaenab Wahyuni,customer
41329,Bagya Siregar,vvip
41330,Alika Mulyani,vvip
41333,Kasim Irawan,customer
41338,Farhunnisa Nasyidah,vvip
41340,Yance Nasyidah,customer
41342,Daliono Putra,customer
41346,Nurul Nasyidah,vvip
41351,Ami Hastuti,customer
41354,Murti Hidayat,customer
41355,Cahyo Marbun,vip
41356,Harimurti Gunawan,vip
41357,Unjani Palastri,vvip
41359,Ifa Anggraini,vvip
41363,Agnes Nasyiah,customer
41364,Pranawa Najmudin,vvip
41370,Jarwa Situmorang,vip
41371,Sari Pertiwi,customer
41374,Enteng Hutagalung,vvip
41378,Wulan Nasyiah,customer
41380,Salwa Uyainah,customer
41381,Dono Halim,vip
41382,Chelsea Lailasari,vip
41384,Samsul Dongoran,customer
41385,Vivi Prastuti,customer
41386,Tri Budiyanto,customer
41387,Martana Thamrin,vvip
41392,Danuja Napitupulu,customer
41396,Hesti Rahimah,customer
41397,Novi Mulyani,customer
41398,Hamima Novitasari,customer
41399,Shania Rahayu,customer
41404,Tasdik Samosir,vvip
41407,Ina Andriani,customer
41408,Shakila Pratiwi,customer
41409,Eka Kurniawan,vvip
41410,Asmadi Winarno,customer
41417,Lalita Zulaika,vvip
41421,Uli Aryani,customer
41422,Tiara Safitri,vvip
41423,Karimah Aryani,vip
41424,Cahyadi Mustofa,customer
41426,Wirda Puspita,vip
41427,Nilam Winarsih,customer
41428,Margana Hutagalung,vvip
41429,Ayu Zulaika,vip
41430,Gasti Rahimah,customer
41431,Gabriella Safitri,vip
41437,Jarwa Pratama,customer
41438,Bahuraksa Sinaga,vip
41439,Jaka Wahyudin,vvip
41441,Puti Pudjiastuti,vip
41442,Fitria Nasyiah,vip
41451,Makara Wibowo,vvip
41452,Jane Yuliarti,customer
41455,Zalindra Pertiwi,vvip
41456,Uli Puspita,vvip
41457,Ade Anggriawan,customer
41459,Kamila Andriani,vip
41460,Vivi Kuswandari,vip
41461,Puspa Namaga,customer
41463,Rini Palastri,vip
41465,Galang Budiman,customer
41468,Shania Agustina,customer
41469,Tina Anggraini,vvip
41471,Amelia Yolanda,vvip
41472,Hari Wasita,vvip
41476,Maida Wulandari,vip
41477,Yuliana Melani,vip
41480,Sakura Puspita,vip
41482,Lili Rahmawati,vvip
41483,Yani Anggraini,vvip
41484,Nilam Maryati,customer
41486,Amelia Palastri,vip
41487,Vicky Mayasari,vip
41488,Radika Hidayat,customer
41489,Anita Nurdiyanti,customer
41492,Ana Utami,vvip
41494,Jasmin Zulaika,customer
41498,Maria Hastuti,vvip
41501,Tania Purnawati,customer
41504,Nilam Astuti,vvip
41505,Darmana Simanjuntak,customer
41507,Hari Nashiruddin,vip
41509,Michelle Puspita,customer
41516,Luwar Kusumo,vvip
41517,Endah Halimah,vip
41519,Puspa Kuswandari,vvip
41523,Intan Riyanti,vvip
41525,Wira Napitupulu,customer
41529,Artawan Prayoga,vvip
41532,Yance Agustina,vip
41533,Ajimin Mahendra,customer
41535,Ibrahim Prasetya,vip
41539,Putri Wastuti,vip
41540,Laras Yolanda,customer
41542,Suci Wastuti,vvip
41544,Oliva Puspita,vip
41547,Salimah Halimah,customer
41550,Puti Usamah,customer
41551,Farhunnisa Wahyuni,vvip
41552,Olga Rajata,customer
41553,Alika Suryatmi,customer
41554,Rachel Palastri,customer
41555,Hilda Safitri,customer
41556,Bahuwarna Wacana,customer
41557,Indah Kuswandari,vvip
41558,Shania Hastuti,vip
41559,Kenes Pratama,customer
41561,Lanjar Natsir,customer
41562,Keisha Permata,vip
41564,Anastasia Kuswandari,vvip
41565,Aslijan Ramadan,vip
41568,Hafshah Laksita,vip
41570,Salsabila Usada,vvip
41574,Ana Anggraini,customer
41577,Ajimin Hutagalung,vip
41580,Hani Oktaviani,vip
41581,Darmaji Wibowo,vvip
41585,Cawuk Sitompul,vip
41587,Padmi Suryatmi,vvip
41590,Wirda Astuti,vip
41591,Ellis Suryatmi,vip
41592,Jono Latupono,customer
41593,Saiful Pradipta,vip
41594,Ayu Lestari,vvip
41595,Virman Waluyo,vip
41598,Calista Yulianti,customer
41599,Xanana Damanik,vvip
41604,Titi Nuraini,customer
41606,Aurora Wulandari,customer
41609,Yusuf Saptono,vip
41610,Rudi Hakim,vvip
41611,Natalia Hassanah,customer
41612,Gaduh Manullang,vvip
41613,Endra Tampubolon,customer
41615,Patricia Nuraini,vip
41617,Ana Handayani,vvip
41618,Belinda Mayasari,customer
41619,Ganda Adriansyah,vip
41620,Ratna Namaga,vip
41621,Gandi Thamrin,vip
41622,Malika Nurdiyanti,customer
41624,Ifa Suartini,vvip
41628,Dadi Mangunsong,customer
41630,Vanesa Pertiwi,vip
41632,Enteng Saptono,vvip
41635,Harsanto Mandala,vvip
41638,Martani Hutagalung,vvip
41641,Ikhsan Manullang,vvip
41642,Puput Yolanda,vvip
41644,Natalia Purnawati,customer
41649,Edison Tamba,customer
41651,Syahrini Agustina,vvip
41652,Sakura Mardhiyah,customer
41654,Raina Haryanti,vvip
41657,Kasiyah Agustina,customer
41658,Gilda Puspita,vvip
41663,Emin Irawan,vvip
41664,Devi Nasyidah,customer
41666,Jumari Suryono,customer
41667,Shakila Fujiati,vvip
41668,Karen Mulyani,customer
41669,Jamil Gunarto,customer
41670,Amalia Andriani,vvip
41673,Widya Pratiwi,vvip
41678,Karma Waskita,vvip
41679,Rika Andriani,customer
41681,Gawati Lestari,vvip
41683,Oni Sudiati,vvip
41685,Marwata Prakasa,vip
41687,Kania Puspasari,vvip
41691,Zulaikha Zulaika,customer
41695,Cawuk Lazuardi,customer
41696,Malik Rajata,customer
41697,Anastasia Nuraini,vip
41698,Najwa Fujiati,customer
41699,Latika Yolanda,vip
41707,Ulva Palastri,customer
41711,Paramita Nasyidah,customer
41713,Rini Purwanti,vvip
41715,Johan Widodo,customer
41716,Salimah Purwanti,vip
41718,Uchita Maryati,customer
41722,Wakiman Rajata,vip
41726,Gawati Hastuti,vvip
41729,Dina Usamah,customer
41737,Kani Puspita,vip
41739,Sabrina Halimah,vip
41742,Jayeng Nashiruddin,vip
41743,Nyoman Thamrin,vip
41744,Keisha Mayasari,vvip
41751,Latika Nuraini,vvip
41752,Ajeng Riyanti,vvip
41753,Gabriella Yuniar,vip
41756,Baktianto Lazuardi,vip
41758,Rini Puspasari,vvip
41759,Yani Nasyiah,vvip
41761,Karsa Hakim,vip
41763,Pangeran Siregar,customer
41765,Betania Hariyah,vvip
41766,Diah Hasanah,vvip
41769,Clara Namaga,vvip
41771,Wawan Maheswara,vvip
41774,Ismail Pradipta,customer
41775,Yuliana Susanti,vvip
41776,Shania Mayasari,vvip
41777,Purwanto Situmorang,vip
41778,Gading Salahudin,vip
41779,Agus Saputra,customer
41781,Zalindra Purwanti,vip
41782,Lintang Hasanah,vip
41783,Warsita Sitorus,vvip
41784,Juli Hasanah,customer
41785,Cecep Sitompul,customer
41786,Lidya Halimah,customer
41787,Puti Prastuti,customer
41788,Kamila Hartati,customer
41789,Bagus Suryono,customer
41791,Mala Anggraini,customer
41792,Lintang Anggraini,customer
41793,Sarah Wijayanti,customer
41794,Maida Wahyuni,vip
41799,Maria Prastuti,vvip
41801,Maria Wijayanti,customer
41804,Betania Padmasari,vip
41806,Cawuk Damanik,customer
41807,Farhunnisa Zulaika,vip
41808,Kiandra Kusmawati,customer
41814,Azalea Pratiwi,vvip
41815,Yahya Permadi,vip
41816,Melinda Wijayanti,customer
41818,Devi Wulandari,customer
41819,Eva Rahayu,vip
41822,Kamaria Halimah,vip
41823,Raisa Suartini,vvip
41825,Edison Nashiruddin,vvip
41826,Vinsen Maulana,vvip
41827,Restu Pudjiastuti,vip
41828,Cemplunk Wijaya,vvip
41829,Maimunah Suartini,customer
41830,Ira Nuraini,vvip
41835,Eka Rahayu,vvip
41836,Winda Yuliarti,vvip
41837,Lintang Nurdiyanti,vvip
41844,Ami Usamah,vip
41845,Setya Damanik,customer
41848,Eka Wastuti,customer
41849,Icha Purwanti,vvip
41852,Mulya Gunawan,vip
41853,Zamira Padmasari,vip
41854,Citra Mayasari,vip
41856,Lintang Fujiati,vip
41857,Hasna Rahimah,vvip
41861,Asmuni Pradipta,vvip
41872,Ibrahim Anggriawan,customer
41873,Rina Wahyuni,customer
41874,Ophelia Novitasari,vip
41876,Ibun Kuswoyo,customer
41878,Kamidin Dongoran,customer
41879,Farah Halimah,vvip
41880,Zizi Palastri,customer
41886,Kalim Prasetya,vvip
41887,Dariati Putra,vvip
41888,Faizah Usada,customer
41889,Setya Budiyanto,vip
41891,Usyi Namaga,vvip
41892,Fitria Safitri,vip
41893,Jamalia Susanti,vvip
41894,Nurul Usamah,vip
41895,Hana Padmasari,vip
41897,Rahayu Kuswandari,customer
41901,Hani Oktaviani,vvip
41902,Vanesa Kuswandari,vip
41903,Ayu Riyanti,vvip
41904,Kiandra Nuraini,vip
41908,Mahfud Prasetyo,customer
41909,Rahmi Safitri,vvip
41911,Ilsa Anggraini,customer
41912,Galih Gunarto,customer
41916,Anastasia Novitasari,customer
41919,Kurnia Prayoga,customer
41921,Kambali Hutasoit,customer
41925,Jaka Budiyanto,customer
41931,Sarah Pratiwi,customer
41933,Budi Rajasa,vip
41934,Ina Hassanah,vvip
41937,Raisa Yolanda,customer
41938,Bakianto Mustofa,customer
41942,Vivi Yulianti,vip
41944,Darmana Habibi,customer
41945,Maras Hardiansyah,customer
41950,Bakiono Saefullah,vvip
41958,Uli Mulyani,vip
41959,Mala Zulaika,customer
41961,Hasna Yolanda,customer
41962,Gabriella Rahayu,customer
41963,Sadina Rahayu,customer
41967,Latif Mahendra,vip
41969,Lukita Lazuardi,vvip
41970,Satya Santoso,customer
41971,Ajiman Waskita,customer
41972,Azalea Laksita,vvip
41974,Sakura Nuraini,vvip
41975,Sari Permata,vip
41976,Queen Wahyuni,vip
41977,Makuta Pratama,vvip
41979,Najwa Laksita,vvip
41980,Tasdik Hidayanto,vip
41981,Rini Andriani,vip
41985,Opung Mustofa,vvip
41988,Wani Handayani,customer
41989,Karen Yulianti,vip
41992,Kamaria Kuswandari,vvip
41994,Gandi Prabowo,vip
41998,Paris Prastuti,vip
42000,Yulia Kusmawati,vip
42002,Tania Hassanah,customer
42004,Zelda Aryani,vip
42005,Kamaria Usamah,vip
42006,Hana Wijayanti,vip
42007,Malika Usamah,customer
42010,Sari Purwanti,customer
42011,Yani Pertiwi,vvip
42013,Gasti Mulyani,vvip
42016,Bagas Sihombing,vvip
42018,Juli Hartati,vip
42024,Ida Prastuti,customer
42025,Cawisono Najmudin,customer
42026,Hadi Sitorus,customer
42027,Ida Yulianti,vip
42028,Aisyah Padmasari,vvip
42030,Virman Nugroho,vvip
42031,Nasab Salahudin,customer
42032,Tami Haryanti,vip
42033,Harsaya Nainggolan,vip
42036,Julia Rahayu,vvip
42038,Drajat Hutasoit,vvip
42040,Dasa Hutagalung,vvip
42048,Puspa Puspasari,customer
42050,Ulva Handayani,vvip
42054,Yuni Nasyidah,vvip
42055,Najwa Lestari,customer
42056,Syahrini Nasyidah,vvip
42058,Zelaya Safitri,vip
42060,Yunita Usada,customer
42062,Mala Winarsih,customer
42065,Rahmi Melani,vip
42066,Cawisono Saefullah,vvip
42067,Surya Saefullah,vvip
42068,Nilam Wijayanti,customer
42069,Bella Rahmawati,customer
42070,Ikin Marbun,customer
42071,Maria Hassanah,customer
42074,Samsul Wibisono,customer
42076,Oni Nuraini,customer
42077,Citra Widiastuti,vvip
42079,Hasim Damanik,vip
42081,Ikhsan Irawan,vvip
42082,Putri Nasyiah,customer
42086,Indah Agustina,vvip
42087,Nabila Hartati,vip
42089,Aris Sitompul,vip
42090,Endah Suartini,customer
42091,Puti Puspasari,customer
42094,Oman Dongoran,vvip
42095,Rudi Mahendra,vvip
42096,Bakiadi Uwais,vip
42097,Malika Puspita,vip
42099,Zelda Novitasari,customer
42107,Hamima Farida,vip
42109,Silvia Anggraini,vvip
42111,Fitria Laksmiwati,customer
42115,Dinda Rahayu,vvip
42116,Marwata Hidayanto,customer
42118,Tania Nurdiyanti,customer
42119,Hafshah Rahayu,customer
42123,Dina Kusmawati,customer
42124,Gilang Hakim,customer
42125,Belinda Usamah,customer
42126,Sarah Yolanda,vip
42130,Zulaikha Permata,customer
42131,Dalima Safitri,vip
42134,Juli Andriani,vvip
42136,Kawaca Sitorus,customer
42137,Hani Aryani,vip
42138,Paulin Agustina,customer
42142,Gina Sudiati,vvip
